,Unnamed: 0_x,cat,text,total_count_x,book_title_x,count_x,Unnamed: 0_y,total_count_y,book_title_y,supersense_category,count_y,_merge
13489,,,parish,,,,7376,47,fairy_circles,noun.group,1,right_only
13490,,,parish,,,,7377,47,popular_tales_from_the_norse,noun.group,2,right_only
13491,,,parish,,,,7378,47,popular_tales_from_the_norse_preface,noun.location,1,right_only
13492,,,parish,,,,7379,47,the_fairy_mythology,noun.group,10,right_only
13493,,,parish,,,,7380,47,the_fairy_mythology,noun.location,1,right_only
13494,,,parish,,,,7381,47,the_lilac_fairy_book,noun.group,2,right_only
13495,,,parish,,,,7382,47,the_violet_fairy_book,noun.group,1,right_only
13496,,,parishes,,,,7383,3,celtic_fairy_tales,noun.location,1,right_only
13497,,,parishes,,,,7384,3,fairy_and_folk_tales_of_the_irish_peasantry,noun.group,1,right_only
13498,,,parishes,,,,7385,3,the_fairy_mythology,noun.location,1,right_only
13499,,,parishes round,,,,7386,1,the_lilac_fairy_book,noun.location,1,right_only
13500,,,park,,,,7387,45,brothers_grimm_fairy_tales,noun.location,1,right_only
13501,,,park,,,,7388,45,celtic_fairy_tales,noun.location,3,right_only
13502,,,park,,,,7389,45,english_fairy_tales,noun.location,1,right_only
13503,,,park,,,,7390,45,evening_at_home,noun.location,4,right_only
13504,,,park,,,,7391,45,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,1,right_only
13505,,,park,,,,7392,45,fairy_circles,noun.location,2,right_only
13506,,,park,,,,7393,45,more_english_fairy_tales,noun.location,6,right_only
13507,,,park,,,,7394,45,the_blue_fairy_book,noun.location,2,right_only
13508,,,park,,,,7395,45,the_diamond_fairy_book,noun.location,1,right_only
13509,,,park,,,,7396,45,the_fairy_book,noun.location,1,right_only
13510,,,park,,,,7397,45,the_fairy_mythology,noun.location,4,right_only
13511,,,park,,,,7398,45,the_green_fairy_book,noun.location,1,right_only
13512,,,park,,,,7399,45,the_grey_fairy_book,noun.location,2,right_only
13513,,,park,,,,7400,45,the_lilac_fairy_book,noun.location,1,right_only
13514,,,park,,,,7401,45,the_olive_fairy_book,noun.location,1,right_only
13515,,,park,,,,7402,45,the_orange_fairy_book,noun.location,2,right_only
13516,,,park,,,,7403,45,the_pink_fairy_book,noun.location,4,right_only
13517,,,park,,,,7404,45,the_red_fairy_book,noun.location,7,right_only
13518,,,park,,,,7405,45,the_yellow_fairy_book,noun.location,1,right_only
13519,,,parks,,,,7406,1,the_brown_fairy_book,noun.location,1,right_only
13520,,,part,,,,7407,74,brothers_grimm_fairy_tales,noun.location,1,right_only
13521,,,part,,,,7408,74,celtic_fairy_tales,noun.location,2,right_only
13522,,,part,,,,7409,74,english_fairy_tales,noun.location,2,right_only
13523,,,part,,,,7410,74,evening_at_home,noun.location,10,right_only
13524,,,part,,,,7411,74,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,7,right_only
13525,,,part,,,,7412,74,fairy_realm,noun.location,1,right_only
13526,,,part,,,,7413,74,icelandic_fairy_tales,noun.location,3,right_only
13527,,,part,,,,7414,74,indian_fairy_tales,noun.location,1,right_only
13528,,,part,,,,7415,74,more_celtic_fairy_tales_preface,noun.location,1,right_only
13529,,,part,,,,7416,74,more_english_fairy_tales,noun.location,1,right_only
13530,,,part,,,,7417,74,popular_tales_from_the_norse_preface,noun.location,2,right_only
13531,,,part,,,,7418,74,the_blue_fairy_book,noun.location,2,right_only
13532,,,part,,,,7419,74,the_brown_fairy_book,noun.location,4,right_only
13533,,,part,,,,7420,74,the_crimson_fairy_book,noun.location,1,right_only
13534,,,part,,,,7421,74,the_diamond_fairy_book,noun.location,1,right_only
13535,,,part,,,,7422,74,the_fairy_book,noun.location,1,right_only
13536,,,part,,,,7423,74,the_fairy_mythology,noun.location,6,right_only
13537,,,part,,,,7424,74,the_grey_fairy_book,noun.location,2,right_only
13538,,,part,,,,7425,74,the_lilac_fairy_book,noun.location,8,right_only
13539,,,part,,,,7426,74,the_olive_fairy_book,noun.location,2,right_only
13540,,,part,,,,7427,74,the_orange_fairy_book,noun.location,3,right_only
13541,,,part,,,,7428,74,the_orange_fairy_book_preface,noun.location,1,right_only
13542,,,part,,,,7429,74,the_red_fairy_book,noun.location,5,right_only
13543,,,part,,,,7430,74,the_thousand_and_one_nights,noun.location,1,right_only
13544,,,part,,,,7431,74,the_violet_fairy_book,noun.location,5,right_only
13545,,,part,,,,7432,74,the_yellow_fairy_book,noun.location,1,right_only
13546,,,parties,,,,7433,31,evening_at_home,noun.group,6,right_only
13547,,,parties,,,,7434,31,fairy_and_folk_tales_of_the_irish_peasantry,noun.group,3,right_only
13548,,,parties,,,,7435,31,fairy_realm,noun.group,1,right_only
13549,,,parties,,,,7436,31,icelandic_fairy_tales,noun.group,1,right_only
13550,,,parties,,,,7437,31,indian_fairy_tales,noun.group,1,right_only
13551,,,parties,,,,7438,31,the_blue_fairy_book,noun.group,4,right_only
13552,,,parties,,,,7439,31,the_diamond_fairy_book,noun.group,1,right_only
13553,,,parties,,,,7440,31,the_fairy_book,noun.group,2,right_only
13554,,,parties,,,,7441,31,the_fairy_mythology,noun.group,2,right_only
13555,,,parties,,,,7442,31,the_green_fairy_book,noun.group,3,right_only
13556,,,parties,,,,7443,31,the_grey_fairy_book,noun.group,3,right_only
13557,,,parties,,,,7444,31,the_lilac_fairy_book_preface,noun.group,1,right_only
13558,,,parties,,,,7445,31,the_olive_fairy_book,noun.group,1,right_only
13559,,,parties,,,,7446,31,the_thousand_and_one_nights,noun.group,1,right_only
13560,,,parties,,,,7447,31,the_yellow_fairy_book,noun.group,1,right_only
13561,,,partnership,,,,7448,2,brothers_grimm_fairy_tales,noun.group,1,right_only
13562,,,partnership,,,,7449,2,evening_at_home,noun.group,1,right_only
13563,,,parts,,,,7450,116,celtic_fairy_tales,noun.location,1,right_only
13564,,,parts,,,,7451,116,evening_at_home,noun.location,31,right_only
13565,,,parts,,,,7452,116,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,6,right_only
13566,,,parts,,,,7453,116,fairy_circles,noun.location,2,right_only
13567,,,parts,,,,7454,116,fairy_realm,noun.location,1,right_only
13568,,,parts,,,,7455,116,icelandic_fairy_tales,noun.location,2,right_only
13569,,,parts,,,,7456,116,more_celtic_fairy_tales,noun.location,1,right_only
13570,,,parts,,,,7457,116,more_english_fairy_tales,noun.location,3,right_only
13571,,,parts,,,,7458,116,popular_tales_from_the_norse,noun.location,2,right_only
13572,,,parts,,,,7459,116,popular_tales_from_the_norse_preface,noun.location,4,right_only
13573,,,parts,,,,7460,116,the_blue_fairy_book,noun.location,1,right_only
13574,,,parts,,,,7461,116,the_brown_fairy_book,noun.location,1,right_only
13575,,,parts,,,,7462,116,the_brown_fairy_book_preface,noun.location,1,right_only
13576,,,parts,,,,7463,116,the_crimson_fairy_book,noun.location,4,right_only
13577,,,parts,,,,7464,116,the_diamond_fairy_book,noun.location,3,right_only
13578,,,parts,,,,7465,116,the_fairy_book,noun.location,6,right_only
13579,,,parts,,,,7466,116,the_fairy_mythology,noun.location,25,right_only
13580,,,parts,,,,7467,116,the_green_fairy_book,noun.location,5,right_only
13581,,,parts,,,,7468,116,the_grey_fairy_book_preface,noun.location,1,right_only
13582,,,parts,,,,7469,116,the_lilac_fairy_book,noun.location,5,right_only
13583,,,parts,,,,7470,116,the_lilac_fairy_book_preface,noun.location,1,right_only
13584,,,parts,,,,7471,116,the_olive_fairy_book,noun.location,3,right_only
13585,,,parts,,,,7472,116,the_red_fairy_book,noun.location,3,right_only
13586,,,parts,,,,7473,116,the_thousand_and_one_nights,noun.location,3,right_only
13587,,,parts,,,,7474,116,the_violet_fairy_book,noun.location,1,right_only
13588,,,party,,,,7475,112,brothers_grimm_fairy_tales,noun.group,2,right_only
13589,,,party,,,,7476,112,celtic_fairy_tales,noun.group,2,right_only
13590,,,party,,,,7477,112,english_fairy_tales,noun.group,3,right_only
13591,,,party,,,,7478,112,evening_at_home,noun.group,9,right_only
13592,,,party,,,,7479,112,fairy_and_folk_tales_of_the_irish_peasantry,noun.group,14,right_only
13593,,,party,,,,7480,112,icelandic_fairy_tales,noun.group,11,right_only
13594,,,party,,,,7481,112,indian_fairy_tales,noun.group,1,right_only
13595,,,party,,,,7482,112,more_celtic_fairy_tales,noun.group,1,right_only
13596,,,party,,,,7483,112,the_blue_fairy_book,noun.group,2,right_only
13597,,,party,,,,7484,112,the_brown_fairy_book,noun.group,5,right_only
13598,,,party,,,,7485,112,the_crimson_fairy_book,noun.group,4,right_only
13599,,,party,,,,7486,112,the_diamond_fairy_book,noun.group,3,right_only
13600,,,party,,,,7487,112,the_fairy_book,noun.group,2,right_only
13601,,,party,,,,7488,112,the_fairy_mythology,noun.group,13,right_only
13602,,,party,,,,7489,112,the_green_fairy_book,noun.group,4,right_only
13603,,,party,,,,7490,112,the_grey_fairy_book,noun.group,6,right_only
13604,,,party,,,,7491,112,the_olive_fairy_book,noun.group,1,right_only
13605,,,party,,,,7492,112,the_orange_fairy_book,noun.group,5,right_only
13606,,,party,,,,7493,112,the_pink_fairy_book,noun.group,1,right_only
13607,,,party,,,,7494,112,the_red_fairy_book,noun.group,4,right_only
13608,,,party,,,,7495,112,the_thousand_and_one_nights,noun.group,16,right_only
13609,,,party,,,,7496,112,the_violet_fairy_book,noun.group,1,right_only
13610,,,party,,,,7497,112,the_yellow_fairy_book,noun.group,2,right_only
13611,,,pass,,,,7498,3,evening_at_home,noun.location,1,right_only
13612,,,pass,,,,7499,3,fairy_circles,noun.location,1,right_only
13613,,,pass,,,,7500,3,the_orange_fairy_book,noun.location,1,right_only
13614,,,passage,,,,7501,3,more_celtic_fairy_tales,noun.location,1,right_only
13615,,,passage,,,,7502,3,the_green_fairy_book,noun.location,1,right_only
13616,,,passage,,,,7503,3,the_olive_fairy_book,noun.location,1,right_only
13617,7429.0,LOC,pasture,1.0,the_red_fairy_book,1.0,7504,31,brothers_grimm_fairy_tales,noun.location,1,both
13618,7429.0,LOC,pasture,1.0,the_red_fairy_book,1.0,7505,31,celtic_fairy_tales,noun.location,2,both
13619,7429.0,LOC,pasture,1.0,the_red_fairy_book,1.0,7506,31,evening_at_home,noun.location,1,both
13620,7429.0,LOC,pasture,1.0,the_red_fairy_book,1.0,7507,31,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,3,both
13621,7429.0,LOC,pasture,1.0,the_red_fairy_book,1.0,7508,31,fairy_circles,noun.location,11,both
13622,7429.0,LOC,pasture,1.0,the_red_fairy_book,1.0,7509,31,the_diamond_fairy_book,noun.location,1,both
13623,7429.0,LOC,pasture,1.0,the_red_fairy_book,1.0,7510,31,the_fairy_book,noun.location,2,both
13624,7429.0,LOC,pasture,1.0,the_red_fairy_book,1.0,7511,31,the_fairy_mythology,noun.location,1,both
13625,7429.0,LOC,pasture,1.0,the_red_fairy_book,1.0,7512,31,the_grey_fairy_book,noun.location,2,both
13626,7429.0,LOC,pasture,1.0,the_red_fairy_book,1.0,7513,31,the_lilac_fairy_book,noun.location,2,both
13627,7429.0,LOC,pasture,1.0,the_red_fairy_book,1.0,7514,31,the_orange_fairy_book,noun.location,2,both
13628,7429.0,LOC,pasture,1.0,the_red_fairy_book,1.0,7515,31,the_red_fairy_book,noun.location,2,both
13629,7429.0,LOC,pasture,1.0,the_red_fairy_book,1.0,7516,31,the_yellow_fairy_book,noun.location,1,both
13630,,,pastures,,,,7517,16,celtic_fairy_tales,noun.location,1,right_only
13631,,,pastures,,,,7518,16,evening_at_home,noun.location,1,right_only
13632,,,pastures,,,,7519,16,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,1,right_only
13633,,,pastures,,,,7520,16,fairy_circles,noun.location,4,right_only
13634,,,pastures,,,,7521,16,fairy_realm,noun.location,1,right_only
13635,,,pastures,,,,7522,16,the_brown_fairy_book,noun.location,1,right_only
13636,,,pastures,,,,7523,16,the_crimson_fairy_book,noun.location,1,right_only
13637,,,pastures,,,,7524,16,the_diamond_fairy_book,noun.location,1,right_only
13638,,,pastures,,,,7525,16,the_fairy_mythology,noun.location,1,right_only
13639,,,pastures,,,,7526,16,the_green_fairy_book,noun.location,1,right_only
13640,,,pastures,,,,7527,16,the_orange_fairy_book,noun.location,2,right_only
13641,,,pastures,,,,7528,16,the_red_fairy_book,noun.location,1,right_only
13642,,,patch,,,,7529,7,fairy_realm,noun.location,1,right_only
13643,,,patch,,,,7530,7,the_crimson_fairy_book,noun.group,1,right_only
13644,,,patch,,,,7531,7,the_green_fairy_book,noun.location,1,right_only
13645,,,patch,,,,7532,7,the_olive_fairy_book,noun.location,1,right_only
13646,,,patch,,,,7533,7,the_orange_fairy_book,noun.location,3,right_only
13647,,,patches,,,,7534,1,the_orange_fairy_book,noun.location,1,right_only
13648,,,path,,,,7535,15,brothers_grimm_fairy_tales,noun.location,1,right_only
13649,,,path,,,,7536,15,celtic_fairy_tales,noun.location,1,right_only
13650,,,path,,,,7537,15,fairy_circles,noun.location,1,right_only
13651,,,path,,,,7538,15,fairy_realm,noun.location,1,right_only
13652,,,path,,,,7539,15,popular_tales_from_the_norse_preface,noun.location,1,right_only
13653,,,path,,,,7540,15,the_blue_fairy_book,noun.location,2,right_only
13654,,,path,,,,7541,15,the_brown_fairy_book,noun.location,1,right_only
13655,,,path,,,,7542,15,the_crimson_fairy_book,noun.location,1,right_only
13656,,,path,,,,7543,15,the_fairy_book,noun.location,2,right_only
13657,,,path,,,,7544,15,the_fairy_mythology,noun.location,2,right_only
13658,,,path,,,,7545,15,the_green_fairy_book,noun.location,1,right_only
13659,,,path,,,,7546,15,the_violet_fairy_book,noun.location,1,right_only
13660,,,paths,,,,7547,4,popular_tales_from_the_norse_preface,noun.location,1,right_only
13661,,,paths,,,,7548,4,the_green_fairy_book,noun.location,3,right_only
13662,,,patrol,,,,7549,1,the_pink_fairy_book,noun.group,1,right_only
13663,,,pavilions,,,,7550,1,the_violet_fairy_book,noun.location,1,right_only
13664,,,peak,,,,7551,6,fairy_circles,noun.location,1,right_only
13665,,,peak,,,,7552,6,the_brown_fairy_book,noun.location,1,right_only
13666,,,peak,,,,7553,6,the_orange_fairy_book,noun.location,2,right_only
13667,,,peak,,,,7554,6,the_red_fairy_book,noun.location,2,right_only
13668,,,peaks,,,,7555,6,fairy_circles,noun.location,1,right_only
13669,,,peaks,,,,7556,6,fairy_realm,noun.location,1,right_only
13670,,,peaks,,,,7557,6,icelandic_fairy_tales,noun.location,2,right_only
13671,,,peaks,,,,7558,6,the_red_fairy_book,noun.location,1,right_only
13672,,,peaks,,,,7559,6,the_violet_fairy_book,noun.location,1,right_only
13673,,,pearl of the,,,,7560,1,fairy_circles,noun.location,1,right_only
13674,,,peasantry,,,,7561,18,celtic_fairy_tales_preface,noun.group,3,right_only
13675,,,peasantry,,,,7562,18,fairy_and_folk_tales_of_the_irish_peasantry,noun.group,3,right_only
13676,,,peasantry,,,,7563,18,the_fairy_mythology,noun.group,11,right_only
13677,,,peasantry,,,,7564,18,the_fairy_mythology_preface,noun.group,1,right_only
13678,,,peepul,,,,7565,1,the_olive_fairy_book,noun.location,1,right_only
13679,,,pelt,,,,7566,1,celtic_fairy_tales,noun.location,1,right_only
13680,,,pena dura,,,,7567,1,the_fairy_mythology,noun.location,1,right_only
13681,,,peninsula,,,,7568,2,evening_at_home,noun.location,1,right_only
13682,,,peninsula,,,,7569,2,the_fairy_mythology,noun.location,1,right_only
13683,,,people,,,,7570,1826,brothers_grimm_fairy_tales,noun.group,40,right_only
13684,,,people,,,,7571,1826,celtic_fairy_tales,noun.group,32,right_only
13685,,,people,,,,7572,1826,english_fairy_tales,noun.group,14,right_only
13686,,,people,,,,7573,1826,english_fairy_tales_preface,noun.group,2,right_only
13687,,,people,,,,7574,1826,europas_fairy_book,noun.group,11,right_only
13688,,,people,,,,7575,1826,evening_at_home,noun.group,98,right_only
13689,,,people,,,,7576,1826,evening_at_home_preface,noun.group,1,right_only
13690,,,people,,,,7577,1826,fairy_and_folk_tales_of_the_irish_peasantry,noun.group,99,right_only
13691,,,people,,,,7578,1826,fairy_circles,noun.group,24,right_only
13692,,,people,,,,7579,1826,fairy_realm,noun.group,6,right_only
13693,,,people,,,,7580,1826,icelandic_fairy_tales,noun.group,54,right_only
13694,,,people,,,,7581,1826,indian_fairy_tales,noun.group,38,right_only
13695,,,people,,,,7582,1826,more_celtic_fairy_tales,noun.group,25,right_only
13696,,,people,,,,7583,1826,more_english_fairy_tales,noun.group,6,right_only
13697,,,people,,,,7584,1826,more_english_fairy_tales_preface,noun.group,1,right_only
13698,,,people,,,,7585,1826,popular_tales_from_the_norse,noun.group,17,right_only
13699,,,people,,,,7586,1826,popular_tales_from_the_norse_preface,noun.group,8,right_only
13700,,,people,,,,7587,1826,the_blue_fairy_book,noun.group,87,right_only
13701,,,people,,,,7588,1826,the_brown_fairy_book,noun.group,60,right_only
13702,,,people,,,,7589,1826,the_brown_fairy_book_preface,noun.group,5,right_only
13703,,,people,,,,7590,1826,the_crimson_fairy_book,noun.group,72,right_only
13704,,,people,,,,7591,1826,the_diamond_fairy_book,noun.group,35,right_only
13705,,,people,,,,7592,1826,the_fairy_book,noun.group,93,right_only
13706,,,people,,,,7593,1826,the_fairy_mythology,noun.group,279,right_only
13707,,,people,,,,7594,1826,the_fairy_mythology_preface,noun.group,2,right_only
13708,,,people,,,,7595,1826,the_green_fairy_book,noun.group,68,right_only
13709,,,people,,,,7596,1826,the_green_fairy_book_preface,noun.group,6,right_only
13710,,,people,,,,7597,1826,the_grey_fairy_book,noun.group,58,right_only
13711,,,people,,,,7598,1826,the_lilac_fairy_book,noun.group,62,right_only
13712,,,people,,,,7599,1826,the_lilac_fairy_book_preface,noun.group,1,right_only
13713,,,people,,,,7600,1826,the_olive_fairy_book,noun.group,46,right_only
13714,,,people,,,,7601,1826,the_orange_fairy_book,noun.group,71,right_only
13715,,,people,,,,7602,1826,the_orange_fairy_book_preface,noun.group,2,right_only
13716,,,people,,,,7603,1826,the_pink_fairy_book,noun.group,47,right_only
13717,,,people,,,,7604,1826,the_pink_fairybook_preface,noun.group,3,right_only
13718,,,people,,,,7605,1826,the_red_fairy_book,noun.group,84,right_only
13719,,,people,,,,7606,1826,the_thousand_and_one_nights,noun.group,121,right_only
13720,,,people,,,,7607,1826,the_violet_fairy_book,noun.group,79,right_only
13721,,,people,,,,7608,1826,the_violet_fairy_book_preface,noun.group,5,right_only
13722,,,people,,,,7609,1826,the_yellow_fairy_book,noun.group,59,right_only
13723,,,people,,,,7610,1826,the_yellow_fairy_book_preface,noun.group,5,right_only
13724,,,people of,,,,7611,1,the_fairy_mythology,noun.group,1,right_only
13725,,,people thither,,,,7612,1,brothers_grimm_fairy_tales,noun.group,1,right_only
13726,,,peoples,,,,7613,6,the_blue_fairy_book,noun.group,1,right_only
13727,,,peoples,,,,7614,6,the_crimson_fairy_book_preface,noun.group,1,right_only
13728,,,peoples,,,,7615,6,the_lilac_fairy_book,noun.group,1,right_only
13729,,,peoples,,,,7616,6,the_orange_fairy_book_preface,noun.group,1,right_only
13730,,,peoples,,,,7617,6,the_pink_fairybook_preface,noun.group,1,right_only
13731,,,peoples,,,,7618,6,the_yellow_fairy_book_preface,noun.group,1,right_only
13732,,,perches,,,,7619,2,the_lilac_fairy_book,noun.location,2,right_only
13733,,,peri,,,,7620,1,the_brown_fairy_book,noun.group,1,right_only
13734,,,peris,,,,7621,1,the_brown_fairy_book,noun.group,1,right_only
13735,,,person,,,,7622,2,evening_at_home,noun.group,1,right_only
13736,,,person,,,,7623,2,the_blue_fairy_book,noun.group,1,right_only
13737,,,pieces,,,,7624,20,evening_at_home,noun.location,1,right_only
13738,,,pieces,,,,7625,20,fairy_realm,noun.location,1,right_only
13739,,,pieces,,,,7626,20,indian_fairy_tales,noun.location,1,right_only
13740,,,pieces,,,,7627,20,more_english_fairy_tales,noun.location,3,right_only
13741,,,pieces,,,,7628,20,popular_tales_from_the_norse,noun.location,3,right_only
13742,,,pieces,,,,7629,20,the_crimson_fairy_book,noun.location,2,right_only
13743,,,pieces,,,,7630,20,the_fairy_book,noun.location,1,right_only
13744,,,pieces,,,,7631,20,the_fairy_mythology,noun.location,1,right_only
13745,,,pieces,,,,7632,20,the_green_fairy_book,noun.location,1,right_only
13746,,,pieces,,,,7633,20,the_olive_fairy_book,noun.location,1,right_only
13747,,,pieces,,,,7634,20,the_orange_fairy_book,noun.location,1,right_only
13748,,,pieces,,,,7635,20,the_pink_fairy_book,noun.location,1,right_only
13749,,,pieces,,,,7636,20,the_red_fairy_book,noun.location,2,right_only
13750,,,pieces,,,,7637,20,the_violet_fairy_book,noun.location,1,right_only
13751,,,pilaw,,,,7638,1,indian_fairy_tales,noun.location,1,right_only
13752,,,pile,,,,7639,50,brothers_grimm_fairy_tales,noun.group,1,right_only
13753,,,pile,,,,7640,50,celtic_fairy_tales,noun.group,2,right_only
13754,,,pile,,,,7641,50,europas_fairy_book,noun.group,1,right_only
13755,,,pile,,,,7642,50,evening_at_home,noun.group,2,right_only
13756,,,pile,,,,7643,50,fairy_and_folk_tales_of_the_irish_peasantry,noun.group,3,right_only
13757,,,pile,,,,7644,50,fairy_circles,noun.group,1,right_only
13758,,,pile,,,,7645,50,icelandic_fairy_tales,noun.group,3,right_only
13759,,,pile,,,,7646,50,indian_fairy_tales,noun.group,1,right_only
13760,,,pile,,,,7647,50,more_celtic_fairy_tales,noun.group,1,right_only
13761,,,pile,,,,7648,50,more_english_fairy_tales,noun.group,1,right_only
13762,,,pile,,,,7649,50,popular_tales_from_the_norse,noun.group,4,right_only
13763,,,pile,,,,7650,50,the_blue_fairy_book,noun.group,1,right_only
13764,,,pile,,,,7651,50,the_brown_fairy_book,noun.group,6,right_only
13765,,,pile,,,,7652,50,the_diamond_fairy_book,noun.group,2,right_only
13766,,,pile,,,,7653,50,the_green_fairy_book,noun.group,1,right_only
13767,,,pile,,,,7654,50,the_grey_fairy_book,noun.group,2,right_only
13768,,,pile,,,,7655,50,the_lilac_fairy_book,noun.group,2,right_only
13769,,,pile,,,,7656,50,the_olive_fairy_book,noun.group,5,right_only
13770,,,pile,,,,7657,50,the_orange_fairy_book,noun.group,5,right_only
13771,,,pile,,,,7658,50,the_pink_fairy_book,noun.group,3,right_only
13772,,,pile,,,,7659,50,the_red_fairy_book,noun.group,1,right_only
13773,,,pile,,,,7660,50,the_violet_fairy_book,noun.group,1,right_only
13774,,,pile,,,,7661,50,the_yellow_fairy_book,noun.group,1,right_only
13775,,,piles,,,,7662,4,evening_at_home,noun.group,1,right_only
13776,,,piles,,,,7663,4,fairy_circles,noun.group,1,right_only
13777,,,piles,,,,7664,4,the_brown_fairy_book,noun.group,1,right_only
13778,,,piles,,,,7665,4,the_orange_fairy_book,noun.group,1,right_only
13779,,,pinnacle,,,,7666,2,the_fairy_mythology,noun.location,2,right_only
13780,,,pinnacles,,,,7667,1,fairy_circles,noun.location,1,right_only
13781,,,pishogues,,,,7668,1,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,1,right_only
13782,,,pishtrogues,,,,7669,1,more_celtic_fairy_tales,noun.location,1,right_only
13783,,,pits,,,,7670,3,evening_at_home,noun.location,2,right_only
13784,,,pits,,,,7671,3,the_fairy_mythology,noun.location,1,right_only
13785,,,place,,,,7672,1791,brothers_grimm_fairy_tales,noun.location,33,right_only
13786,,,place,,,,7673,1791,celtic_fairy_tales,noun.location,55,right_only
13787,,,place,,,,7674,1791,english_fairy_tales,noun.location,31,right_only
13788,,,place,,,,7675,1791,english_fairy_tales_preface,noun.location,1,right_only
13789,,,place,,,,7676,1791,europas_fairy_book,noun.location,12,right_only
13790,,,place,,,,7677,1791,evening_at_home,noun.location,69,right_only
13791,,,place,,,,7678,1791,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,104,right_only
13792,,,place,,,,7679,1791,fairy_circles,noun.location,42,right_only
13793,,,place,,,,7680,1791,fairy_realm,noun.location,15,right_only
13794,,,place,,,,7681,1791,icelandic_fairy_tales,noun.location,25,right_only
13795,,,place,,,,7682,1791,indian_fairy_tales,noun.location,51,right_only
13796,,,place,,,,7683,1791,more_celtic_fairy_tales,noun.location,53,right_only
13797,,,place,,,,7684,1791,more_english_fairy_tales,noun.location,27,right_only
13798,,,place,,,,7685,1791,more_english_fairy_tales_preface,noun.location,1,right_only
13799,,,place,,,,7686,1791,popular_tales_from_the_norse,noun.location,62,right_only
13800,,,place,,,,7687,1791,popular_tales_from_the_norse_preface,noun.location,20,right_only
13801,,,place,,,,7688,1791,the_blue_fairy_book,noun.location,82,right_only
13802,,,place,,,,7689,1791,the_brown_fairy_book,noun.location,84,right_only
13803,,,place,,,,7690,1791,the_crimson_fairy_book,noun.location,66,right_only
13804,,,place,,,,7691,1791,the_diamond_fairy_book,noun.location,33,right_only
13805,,,place,,,,7692,1791,the_fairy_book,noun.location,66,right_only
13806,,,place,,,,7693,1791,the_fairy_mythology,noun.location,134,right_only
13807,,,place,,,,7694,1791,the_fairy_mythology_preface,noun.location,5,right_only
13808,,,place,,,,7695,1791,the_green_fairy_book,noun.location,65,right_only
13809,,,place,,,,7696,1791,the_grey_fairy_book,noun.location,56,right_only
13810,,,place,,,,7697,1791,the_lilac_fairy_book,noun.location,61,right_only
13811,,,place,,,,7698,1791,the_olive_fairy_book,noun.location,60,right_only
13812,,,place,,,,7699,1791,the_orange_fairy_book,noun.location,76,right_only
13813,,,place,,,,7700,1791,the_pink_fairy_book,noun.location,51,right_only
13814,,,place,,,,7701,1791,the_red_fairy_book,noun.location,75,right_only
13815,,,place,,,,7702,1791,the_thousand_and_one_nights,noun.location,154,right_only
13816,,,place,,,,7703,1791,the_violet_fairy_book,noun.location,70,right_only
13817,,,place,,,,7704,1791,the_yellow_fairy_book,noun.location,52,right_only
13818,,,place of,,,,7705,3,the_blue_fairy_book,noun.location,1,right_only
13819,,,place of,,,,7706,3,the_brown_fairy_book,noun.location,1,right_only
13820,,,place of,,,,7707,3,the_thousand_and_one_nights,noun.location,1,right_only
13821,,,place whither,,,,7708,1,indian_fairy_tales,noun.location,1,right_only
13822,,,place.26,,,,7709,1,the_thousand_and_one_nights,noun.location,1,right_only
13823,,,place.42,,,,7710,1,the_thousand_and_one_nights,noun.location,1,right_only
13824,7432.0,LOC,places,1.0,the_fairy_mythology,1.0,7711,169,brothers_grimm_fairy_tales,noun.location,1,both
13825,7432.0,LOC,places,1.0,the_fairy_mythology,1.0,7712,169,celtic_fairy_tales,noun.location,3,both
13826,7432.0,LOC,places,1.0,the_fairy_mythology,1.0,7713,169,english_fairy_tales,noun.location,1,both
13827,7432.0,LOC,places,1.0,the_fairy_mythology,1.0,7714,169,europas_fairy_book_preface,noun.location,1,both
13828,7432.0,LOC,places,1.0,the_fairy_mythology,1.0,7715,169,evening_at_home,noun.location,13,both
13829,7432.0,LOC,places,1.0,the_fairy_mythology,1.0,7716,169,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,12,both
13830,7432.0,LOC,places,1.0,the_fairy_mythology,1.0,7717,169,fairy_circles,noun.location,4,both
13831,7432.0,LOC,places,1.0,the_fairy_mythology,1.0,7718,169,fairy_realm,noun.location,1,both
13832,7432.0,LOC,places,1.0,the_fairy_mythology,1.0,7719,169,indian_fairy_tales,noun.location,4,both
13833,7432.0,LOC,places,1.0,the_fairy_mythology,1.0,7720,169,more_celtic_fairy_tales,noun.location,1,both
13834,7432.0,LOC,places,1.0,the_fairy_mythology,1.0,7721,169,popular_tales_from_the_norse,noun.location,3,both
13835,7432.0,LOC,places,1.0,the_fairy_mythology,1.0,7722,169,popular_tales_from_the_norse_preface,noun.location,5,both
13836,7432.0,LOC,places,1.0,the_fairy_mythology,1.0,7723,169,the_blue_fairy_book,noun.location,10,both
